BirminghamAL,LittleRockAR,MesaAZ,PhoenixAZ,ScottsdaleAZ,TempeAZ,TucsonAZ,AlamedaCA,BerkeleyCA,BeverlyHillsCA,FresnoCA,IrvineCA,LosAngelesCA,OaklandCA,PiedmontCA,SacramentoCA,SanDiegoCA,SanFranciscoCA,SanJoseCA,SantaClaraCA,SunnyvaleCA,WestHollywoodCA,ColoradoSpringsCO,DenverCO,WashingtonDC,GainesvilleFL,HialeahFL,JacksonvilleFL,MiamiFL,OrlandoFL,PompanoBeachFL,TallahasseeFL,TampaFL,AtlantaGA,NorcrossGA,RoswellGA,SmyrnaGA,DesMoinesIA,BoiseID,ChicagoIL,HarwoodHeightsIL,IndianapolisIN,WichitaKS,LexingtonKY,LouisvilleKY,BatonRougeLA,NewOrleansLA,BostonMA,SomervilleMA,BaltimoreMD,TakomaParkMD,GrandRapidsMI,MinneapolisMN,StPaulMN,KansasCityMO,SpringfieldMO,StLouisMO,JacksonMS,CaryNC,CharlotteNC,DurhamNC,GreensboroNC,RaleighNC,LincolnNE,OmahaNE,NewarkNJ,AlbuquerqueNM,LasVegasNV,RenoNV,AlbanyNY,BuffaloNY,NewYorkNY,RochesterNY,SyracuseNY,CincinnatiOH,ClevelandOH,ColumbusOH,DaytonOH,OklahomaCityOK,TulsaOK,BeavertonOR,EugeneOR,PortlandOR,PhiladelphiaPA,PittsburghPA,StateCollegePA,ProvidenceRI,ColumbiaSC,GreenvilleSC,KnoxvilleTN,MemphisTN,NashvilleTN,AddisonTX,AustinTX,DallasTX,FtWorthTX,HoustonTX,IrvingTX,LubbockTX,McNeilTX,PlanoTX,SanAntonioTX,MidvaleUT,SaltLakeCityUT,ArlingtonVA,AshburnVA,HerndonVA,NorfolkVA,RestonVA,RichmondVA,BellevueWA,SeattleWA,SpokaneWA,MadisonWI,MilwaukeeWI
0.0090758891,0.008754262,0.0056935077,0.0058129931,0.0057348708,0.0058299687,0.0063031326,0.0077816821,0.0077816821,0.008996587,0.0057640766,0.00917443,0.008996587,0.0069595363,0.0069595363,0.0060718988,0.0089935162,0.0080544717,0.0062670009,0.0065399953,0.0064171036,0.0086032356,0.0037175507,0.0036648042,0.0068957064,0.0125627002,0.0156669245,0.012923428,0.0157088106,0.0135831335,0.0157940321,0.011208037,0.0139458509,0.0087049766,0.0085976328,0.0085329238,0.0086906557,0.0054294196,0.0040818854,0.005834205,0.0058338071,0.0063267439,0.0065348529,0.0068910328,0.0071468321,0.0113142002,0.0123814995,0.0063660807,0.0062729585,0.0068247835,0.007045496,0.005757646,0.0044559543,0.0045178439,0.0066150703,0.0073324891,0.006862621,0.0095444064,0.0080143349,0.0081926453,0.0079798148,0.0074632793,0.0080170016,0.0052882231,0.0051643842,0.0069409662,0.0045691368,0.0042540384,0.0037275453,0.0058215648,0.005958762,0.0068324509,0.0059295793,0.0058402592,0.0064792245,0.0063023689,0.0063134967,0.0062813175,0.0075520356,0.0076299356,0.0065004891,0.0067668384,0.0065181675,0.0068080238,0.0059898571,0.0058344328,0.0066762168,0.0090094148,0.0081167891,0.0078353856,0.0083643127,0.0078776842,0.0091001398,0.0108205655,0.009261187,0.0091766578,0.0123460113,0.0092790425,0.0066992648,0.0105301863,0.0090718543,0.0111533453,0.004093816,0.0041682639,0.0068957064,0.0066704481,0.0066643418,0.0088476175,0.0066551266,0.0073402439,0.006387046,0.0063833404,0.0047943668,0.0053087738,0.0055617675
0.0089484762,0.0081548415,0.0058501257,0.0059289521,0.0058700167,0.005977884,0.0063886174,0.0079472276,0.0079472276,0.0090520748,0.0055341748,0.0092160859,0.0090520748,0.007139129,0.007139129,0.006173288,0.0091822658,0.0082047811,0.0064751484,0.0067738589,0.0066536325,0.008630847,0.0037396861,0.0037215049,0.0067509764,0.0123103444,0.0157090549,0.0127544833,0.0157618458,0.0133265194,0.0158844229,0.0110101681,0.013709134,0.008474241,0.0083919743,0.0083121952,0.008451975,0.005681363,0.0042628785,0.0059178339,0.0059089978,0.006529482,0.006760395,0.007025875,0.007250716,0.0111643478,0.0122518887,0.0060191861,0.0059604201,0.0066505278,0.0068666681,0.0057525444,0.0049645318,0.0050002491,0.0065093366,0.0068775484,0.0068204929,0.009554929,0.0077595951,0.0078616528,0.00775575,0.0073048375,0.007773341,0.0057897589,0.0057035943,0.0065392354,0.0045571472,0.0044486068,0.0037645491,0.0056081958,0.0057693417,0.006878055,0.0057016458,0.0056439153,0.0067444125,0.0063021882,0.0063961285,0.0064179556,0.0074160512,0.0073280012,0.0064052415,0.0067143991,0.0064131922,0.0064969806,0.0061177674,0.0058657368,0.006249966,0.0085836229,0.0079317993,0.0078164549,0.0079591873,0.0077823852,0.0086374853,0.0102564387,0.0087954693,0.0086794595,0.0117150422,0.0088028644,0.006480095,0.0099936762,0.0086106478,0.0104898769,0.0042875049,0.0043765146,0.0067509764,0.0065794077,0.0065762063,0.0084993937,0.0065584083,0.0071553576,0.0063575464,0.0063527971,0.0046780894,0.0054776054,0.0055269602
0.0084368069,0.0079277049,0.0057682766,0.0058309835,0.0057870203,0.0058909217,0.0062891016,0.0080413665,0.0080413665,0.0090659346,0.0057571547,0.0091769262,0.0090659346,0.0072834033,0.0072834033,0.006507463,0.0092780026,0.0082493554,0.0067671269,0.0070224957,0.0068531818,0.0086246026,0.0039538217,0.0039104259,0.0072631247,0.0126650177,0.0155571045,0.0130137948,0.015616633,0.0135190878,0.0157537802,0.0109816101,0.0139505462,0.0082194628,0.0081458281,0.0080678802,0.0081904358,0.005851291,0.0043067113,0.0061964292,0.0062152701,0.006442151,0.0065436604,0.0067307267,0.0069276246,0.0110350709,0.0119430833,0.006033151,0.0059773816,0.0071658517,0.0073835788,0.0061228059,0.0050626576,0.0051581278,0.006609684,0.0069834583,0.0067356736,0.0092280292,0.007887758,0.0080059372,0.0078969323,0.0074702156,0.0079061705,0.0054272229,0.0053694611,0.0069837976,0.0045389196,0.0044515602,0.0040144269,0.0058335934,0.0059840441,0.0064708299,0.0059613559,0.0059350059,0.0064966247,0.0062845184,0.006289042,0.006316067,0.0075040792,0.007496784,0.0063802026,0.0066157964,0.0063864082,0.0069805712,0.0060303052,0.0060821587,0.006386908,0.0086630392,0.0079322198,0.0076049969,0.0077351424,0.0074343236,0.0088350632,0.0101529785,0.009003493,0.008894182,0.0111743979,0.0090157063,0.0062079986,0.0099211021,0.0087955729,0.0102904917,0.0045828509,0.0046719745,0.0072631247,0.0070904198,0.0070751948,0.0090671108,0.0070632802,0.0075446566,0.0063978769,0.0064073394,0.0046796595,0.0059137062,0.0060152292
0.0084755684,0.0079411851,0.0057571406,0.0058207948,0.0057755295,0.0058781212,0.0062666045,0.0080914695,0.0080914695,0.0092647202,0.0059312847,0.0094356215,0.0092647202,0.0073076993,0.0073076993,0.0065513452,0.0093538764,0.0083167549,0.0068520556,0.0071164799,0.0069364771,0.0088765403,0.0038556649,0.0038955017,0.0068411896,0.0122403903,0.0156719924,0.0126285715,0.0157371576,0.0136563757,0.0158488951,0.0104612681,0.0139283562,0.0082077854,0.008140991,0.00805495,0.0081843153,0.0053759622,0.0043179788,0.0059791754,0.0059911781,0.0065673194,0.0062170504,0.0069125083,0.0071033778,0.0107364559,0.0119102191,0.0063808632,0.0063111062,0.0067429104,0.0069698764,0.006056384,0.0046601024,0.0047262885,0.0061648267,0.0067503566,0.0066233851,0.0091572462,0.0077881292,0.0078015806,0.0077943625,0.0073107979,0.0078270188,0.0052273497,0.0051355129,0.0067773312,0.0044302108,0.0045519986,0.0039476083,0.0058836333,0.0060424993,0.0069081379,0.0059379472,0.0058726875,0.0067870618,0.0064213507,0.0065193757,0.0065486021,0.0071490913,0.0072770281,0.0066441618,0.0068070208,0.0066566708,0.0066043875,0.0061514444,0.0058732118,0.0067160931,0.0084183972,0.0078511042,0.0076235465,0.0077348566,0.0074444177,0.0084765587,0.0094553031,0.0085966504,0.0084886872,0.0110801573,0.0086086136,0.006222542,0.0092261524,0.0084518246,0.0097704191,0.0045344205,0.0046180184,0.0068411896,0.0066484208,0.0066518757,0.0090594181,0.0066376945,0.0072661521,0.0065125132,0.0065200833,0.0047674181,0.0054463663,0.0057644698
0.0082690321,0.0079386672,0.0055007786,0.0055546134,0.0055150721,0.005612512,0.0059680353,0.0079272953,0.0079272953,0.0090166825,0.0060918002,0.0092029519,0.0090166825,0.0071773967,0.0071773967,0.0066908929,0.0090512224,0.0081303061,0.0068918287,0.0070671769,0.0068218627,0.0086287752,0.0036566866,0.0036246936,0.0064650568,0.0118843214,0.0157318752,0.0123830918,0.0158000123,0.0131264182,0.0158626172,0.0102977061,0.0134426321,0.0078602464,0.0078103346,0.0077205624,0.0078297255,0.0052854352,0.0044473346,0.0054215932,0.0054294821,0.0058742769,0.0062282512,0.006508188,0.0066483502,0.0106073168,0.0115821172,0.0058208509,0.005767496,0.006400096,0.0066041846,0.0053658592,0.0048109089,0.0048518641,0.0060006859,0.0065656523,0.0061850769,0.0089502787,0.00779443,0.0078231314,0.0077575339,0.0072000554,0.0078052023,0.0053239155,0.0052613179,0.0064518235,0.0043479234,0.0045257616,0.0039496727,0.0053553637,0.0055811474,0.0067358208,0.0055254384,0.0054253189,0.0060997971,0.0058619918,0.0058486516,0.0058022887,0.0071928672,0.0072110179,0.0068964776,0.0070941224,0.0069086971,0.0063718919,0.0057632429,0.0055966325,0.0061739283,0.0085013332,0.007703895,0.0075093748,0.0076911967,0.0073928207,0.0086703408,0.0099700009,0.0088300884,0.0087608366,0.0115720342,0.0088537234,0.0063872134,0.0097385023,0.0086332287,0.0102639915,0.0046888134,0.0047709481,0.0064650568,0.0062598783,0.0062556693,0.0090765873,0.0062445582,0.0070718016,0.0067099547,0.0067196116,0.0051435946,0.0050354568,0.0053170814
0.0080910488,0.0077623814,0.005436936,0.0054815221,0.0054491082,0.0055434241,0.0059462832,0.0079569245,0.0079569245,0.0087781287,0.0061065231,0.0089608724,0.0087781287,0.0072214557,0.0072214557,0.0065646988,0.0089539731,0.0081478446,0.0069385863,0.0071480571,0.0069209745,0.0084365717,0.0036573512,0.0036037832,0.0064144891,0.0116803724,0.0152743252,0.0121627766,0.0153626377,0.0127777682,0.0155128433,0.0100668064,0.0129840002,0.0078082259,0.0077150696,0.0076391127,0.0077817988,0.0055703043,0.0044564964,0.0057369314,0.0057419793,0.0062432314,0.0066026453,0.0065464127,0.0067920884,0.0103140245,0.0113577037,0.00528338,0.0052453328,0.0063615071,0.006534662,0.0056783891,0.0049491689,0.0049928648,0.0064123029,0.0067783634,0.006431912,0.0089216669,0.0071967349,0.0074551203,0.0071647432,0.0067279509,0.0072095509,0.005490589,0.0054137196,0.0062259773,0.00442022,0.0046782835,0.0040423516,0.0052669432,0.0057024724,0.0063516686,0.0056740189,0.0055262585,0.0063318238,0.0061332905,0.0060935037,0.0061131016,0.0074055453,0.0073890099,0.006708746,0.0069616578,0.0067155363,0.0061827787,0.0058350689,0.0056550224,0.0056325682,0.0081657509,0.0074198738,0.007227862,0.0076763425,0.007361103,0.0086201911,0.0101358134,0.0087721043,0.0087197231,0.0112816946,0.0088001161,0.0065379696,0.0098953988,0.00857858,0.0105264988,0.0047099089,0.0048011283,0.0064144891,0.0062398113,0.0062386085,0.0084191905,0.0062193106,0.0067369231,0.0065270057,0.0065279967,0.004925421,0.0052536953,0.0054762009
0.0082196658,0.0081584609,0.0055499387,0.0056265929,0.0055869484,0.0056678859,0.0059630505,0.0078881139,0.0078881139,0.0087311514,0.0059853236,0.0089444785,0.0087311514,0.0071683403,0.0071683403,0.0065227674,0.0088849368,0.0080682194,0.0069727792,0.0071463708,0.0068939604,0.008380432,0.003773897,0.0038201637,0.0068554969,0.0116452969,0.0154922045,0.0120364142,0.015581333,0.0127686983,0.0156466163,0.010017883,0.0130336212,0.0078790767,0.0078053024,0.0077376455,0.0078633684,0.0054665845,0.0040998693,0.0057172026,0.0057199262,0.006351299,0.0066594915,0.006807408,0.0069637191,0.0103367804,0.011248338,0.0057644844,0.005709551,0.0068010483,0.006960199,0.0058342774,0.0048110672,0.0048616943,0.0063911561,0.0068484311,0.0065813658,0.0090450637,0.0074445934,0.007473358,0.007437242,0.0069746365,0.0074595601,0.0055343991,0.0053972727,0.0066011538,0.0043905234,0.0046811903,0.0040228743,0.005820849,0.0061162393,0.0061353689,0.0060976739,0.0061242198,0.0065692587,0.0063735497,0.0063226649,0.0063097261,0.0076447561,0.0074728158,0.0063854125,0.0066476799,0.0064115924,0.0066416885,0.0061983003,0.0061166802,0.0061031511,0.0080587156,0.0073547406,0.0074171754,0.0079284144,0.0075029936,0.0089695471,0.0102171491,0.0091188276,0.0090002749,0.011562029,0.0091276943,0.0070117846,0.0099944297,0.0089282096,0.0105733887,0.0042981262,0.0043729387,0.0068554969,0.0067101566,0.0066997365,0.0086332358,0.0066796941,0.0070623219,0.0063066833,0.0063037986,0.0048375938,0.0051906387,0.0054249623
0.0081699514,0.0080841479,0.0053977783,0.0054714846,0.0054243582,0.0055111095,0.0057996394,0.0077824892,0.0077824892,0.0087684636,0.0061015059,0.0089081663,0.0087684636,0.0070219858,0.0070219858,0.0064199323,0.0087427094,0.0080021865,0.0067103872,0.0068965733,0.0066676441,0.0084088399,0.0037378582,0.003726472,0.0064276941,0.0115089712,0.015424476,0.0119706274,0.0155020108,0.0126893385,0.0154956906,0.0099722872,0.0128807885,0.0078787288,0.0078325101,0.0077804663,0.0078592045,0.0053371708,0.0041539366,0.0052023674,0.0052033514,0.0058919233,0.0065051715,0.0065472247,0.0066713816,0.010319382,0.0114298819,0.0060420983,0.0059821385,0.0063550691,0.0065504427,0.0050802892,0.0044768333,0.0045183146,0.006285957,0.0066037424,0.0061614931,0.0089552,0.0073840865,0.0075707337,0.0073792587,0.0070226254,0.0073865587,0.0055210208,0.0053589354,0.0064246698,0.0044018943,0.0048640809,0.0041040219,0.0056578628,0.0054175302,0.0065363955,0.0054565503,0.0055084219,0.0061551705,0.005684251,0.0057956156,0.0057977087,0.0073884917,0.0072519333,0.006094276,0.0062782274,0.0061124156,0.0062929726,0.0056052497,0.0054436476,0.0062904767,0.008077142,0.0075834663,0.0075038566,0.0078202945,0.0073815354,0.0088486625,0.0105678153,0.0090302979,0.0089124104,0.0115703611,0.009035734,0.0065474451,0.010318075,0.0088171396,0.0109249771,0.004306745,0.0043863359,0.0064276941,0.006244974,0.0062410531,0.0083202851,0.006224233,0.0067288705,0.0060087531,0.006014742,0.0045160219,0.0048442736,0.0049490812
0.0084749568,0.0082920651,0.00522112,0.005316879,0.0052561366,0.0053358734,0.0056904547,0.0077121797,0.0077121797,0.0088173241,0.0060555422,0.0089710818,0.0088173241,0.0070024929,0.0070024929,0.0064644026,0.008939747,0.0078938359,0.0068014853,0.0069836804,0.0067405936,0.0084597054,0.0036701769,0.0036450554,0.0053936033,0.011960213,0.0155211477,0.0124611512,0.0156185165,0.0131071818,0.0156262686,0.0105465734,0.0132599061,0.0079230123,0.0078351075,0.0077685978,0.0079150533,0.0051891984,0.0043507082,0.0052865998,0.0052948728,0.0056994505,0.0064085852,0.0061464096,0.0063983339,0.01111827,0.012116504,0.0048637262,0.0048268387,0.0053238741,0.0055193512,0.0049084818,0.0043364352,0.0043811595,0.006269204,0.0069486637,0.0063818644,0.0093710075,0.0066807943,0.0071461755,0.0066537943,0.0064122575,0.0066539463,0.0052164005,0.0051297283,0.0053303908,0.0042460519,0.0048536547,0.0041745512,0.004666863,0.0047350526,0.006387574,0.0047314061,0.0046899123,0.0057421206,0.0050778464,0.0052330207,0.0054123644,0.0076281422,0.0075079283,0.0060158061,0.0063181491,0.0060252068,0.005200345,0.0048144304,0.004675872,0.0050896408,0.0079644123,0.0075237241,0.0074555394,0.0080093623,0.0074150929,0.0091809672,0.0110876915,0.009383547,0.0092123505,0.0122928887,0.0093727123,0.0063858936,0.0108219651,0.009138554,0.0114309345,0.0044936262,0.0045603721,0.0053936033,0.0052004734,0.005200897,0.007488963,0.0051866061,0.0057178366,0.0056683095,0.0056787818,0.0043358345,0.0048507852,0.0049889922
0.0085758429,0.0085821498,0.0052005578,0.0052953016,0.0052346786,0.0053187335,0.0056161328,0.0076879715,0.0076879715,0.008544393,0.006103941,0.0086780285,0.008544393,0.0069240646,0.0069240646,0.0063447667,0.0084342007,0.0079120792,0.0065725597,0.006771393,0.0065593743,0.0082072319,0.0037626613,0.0037820564,0.0056871075,0.0127465755,0.0158548158,0.0131163873,0.0159302602,0.0136755005,0.0159530325,0.0111261818,0.0139852283,0.0082938741,0.00821252,0.0081018651,0.0082538075,0.0052382422,0.0042528127,0.0055077964,0.0055081443,0.0060133186,0.0065386248,0.0064101825,0.0066494081,0.0111896998,0.0121018505,0.0047089429,0.0046628415,0.005522245,0.0058128971,0.0050975818,0.0041286054,0.0041992227,0.0064399408,0.0073179047,0.0065150616,0.0094450755,0.0073268568,0.0077523082,0.0072746644,0.0069302165,0.0072963679,0.0050978186,0.0050229089,0.0053997081,0.0042979356,0.0048600229,0.0040392639,0.0044661734,0.00472562,0.0052701644,0.0046949596,0.0045837602,0.0060591068,0.0053827505,0.0056461109,0.0058457082,0.0078798547,0.0079144387,0.0062196687,0.0064625507,0.0062261285,0.0053099846,0.0050880234,0.0047813283,0.0049902561,0.0086863012,0.0079496603,0.0075307019,0.0081702721,0.0076399637,0.0094133005,0.0109307992,0.0095788116,0.009376613,0.0122471179,0.0095632922,0.0063610901,0.010651379,0.009377961,0.0112355144,0.0045462099,0.0046122071,0.0056871075,0.0054795102,0.0055042227,0.0081111228,0.0054826519,0.0062679109,0.0058979812,0.0059199049,0.0045445285,0.004922704,0.0051652755
0.0087889075,0.0088494116,0.0052015045,0.0052816872,0.0052249851,0.0053145629,0.0056799399,0.0076871908,0.0076871908,0.0084834734,0.0059844269,0.0086552561,0.0084834734,0.0068771332,0.0068771332,0.0062387741,0.0084213408,0.0079514825,0.0063782221,0.0065815929,0.0063926068,0.0081165214,0.0037882552,0.0038925955,0.0062130424,0.0124481257,0.0154774146,0.0127434743,0.0155436625,0.0133136687,0.0155751368,0.011164034,0.0137452882,0.0082618465,0.0081672056,0.0080990264,0.008247582,0.0056575901,0.0041150503,0.0060398901,0.0060240832,0.006770616,0.0070435651,0.0069966313,0.0072955299,0.0113482637,0.0122169172,0.0051266889,0.0050611007,0.0060961278,0.0063337917,0.0055484208,0.0044196679,0.0044661318,0.0070354957,0.0077486575,0.00742282,0.0098521318,0.0076403681,0.0078951035,0.0076093521,0.0071638118,0.0076244812,0.0055802255,0.0054516248,0.005971284,0.0040403677,0.0045585901,0.0039204811,0.0047104042,0.0050178653,0.0053034262,0.0049053201,0.0047082493,0.0067128438,0.0058973014,0.0061776757,0.0063986847,0.0079605644,0.0081971762,0.0062449637,0.0064894332,0.0062521089,0.0059133222,0.0055687521,0.0052571792,0.0054594965,0.008640866,0.0078111188,0.0076689042,0.0085811985,0.0079728922,0.0090266276,0.0103980561,0.00919697,0.0090205783,0.011696211,0.0091850769,0.0063788936,0.0101622033,0.0089872387,0.0104581026,0.0043727094,0.0044503934,0.0062130424,0.0060274965,0.0060322417,0.0085650806,0.0060121118,0.0067198694,0.0060107339,0.006035245,0.0044489158,0.0052361853,0.0055186304
0.0088213911,0.008435421,0.0049346786,0.0049413668,0.0049209787,0.0050225863,0.0054039703,0.0075172981,0.0075172981,0.0083757183,0.005908471,0.0083879029,0.0083757183,0.0066911113,0.0066911113,0.0061767023,0.0082650863,0.0078019911,0.0061889085,0.006357705,0.006151603,0.0078828835,0.0035393335,0.0035318453,0.0068845441,0.0122571059,0.0152525316,0.0126425288,0.0153281441,0.0129274726,0.0153473976,0.0111003573,0.0135180545,0.0085494712,0.0084451399,0.0083604517,0.008531149,0.0054368835,0.0040870585,0.006298878,0.0062685974,0.0070067573,0.0063716391,0.0072088719,0.007541451,0.010725664,0.0118185946,0.0055993052,0.0055346233,0.006794808,0.0069841212,0.0060919635,0.0043557849,0.0044211793,0.0066939932,0.007495162,0.0073311627,0.0092946009,0.0080042142,0.0081998149,0.0079922927,0.0075418309,0.0079922948,0.0051846037,0.0050640807,0.0064659698,0.0041468613,0.0043523495,0.0038654814,0.005268667,0.0056722858,0.0058431125,0.0054566983,0.0053662066,0.0069750587,0.0064726094,0.006585326,0.0065601837,0.0072340578,0.0076384828,0.0059895759,0.0062223988,0.0059964842,0.0064556948,0.0060943878,0.005958974,0.0059360142,0.0090134816,0.0080652774,0.0080032941,0.0082485967,0.0080552474,0.0084788794,0.0096849057,0.0086065731,0.0083696974,0.01106663,0.0085802766,0.0053331544,0.0094358682,0.0084591856,0.0098808564,0.0040520293,0.0041340467,0.0068845441,0.0067390573,0.0067364434,0.0090467351,0.0067122184,0.0073368295,0.0058075578,0.0058340453,0.0043324168,0.0054332953,0.0055039418
0.0079444479,0.0072751458,0.0047514821,0.0047846918,0.0047598002,0.004844562,0.0050427405,0.0072881875,0.0072881875,0.0081664431,0.0056365,0.0081539639,0.0081664431,0.0064330021,0.0064330021,0.00586575,0.0078377264,0.0076136458,0.0060069069,0.0061853562,0.0059998896,0.0075756521,0.0033376245,0.0033239654,0.0068776564,0.0117578224,0.0155166918,0.0121566877,0.0155981113,0.0128071502,0.0155922321,0.0104553828,0.013332605,0.0081372349,0.0080737932,0.0079618821,0.0080776231,0.0044350611,0.003897755,0.0051091201,0.0051152694,0.0059425918,0.0054429799,0.0064848134,0.0065465377,0.0098322618,0.0109798431,0.0061986009,0.0061105745,0.0067976252,0.0069866391,0.0052710474,0.0038136556,0.0038680799,0.0052834736,0.0059478007,0.0058274951,0.0083110264,0.0080629953,0.0080836342,0.0080186509,0.0074477634,0.0080828807,0.0045451972,0.0044094479,0.0067582266,0.0040123439,0.0040829181,0.0036414028,0.0054577085,0.0056598203,0.0063598615,0.0056119141,0.0055702057,0.0062625314,0.0060835231,0.0061850384,0.0058532273,0.0061106785,0.0062767049,0.0060325563,0.006279025,0.0060372875,0.0066746662,0.0060566474,0.0058728467,0.0064812481,0.008862821,0.007883396,0.007438928,0.0072732292,0.0070404847,0.0073611979,0.0087509528,0.0074871896,0.0073065639,0.0100544438,0.007469416,0.0049517083,0.0085241042,0.0073436625,0.0090477757,0.0038037891,0.0038708703,0.0068776564,0.006716496,0.0067163425,0.0089213023,0.0066948224,0.0073907189,0.0057472764,0.0057910938,0.00443345,0.0043877438,0.0047810597
0.0074350821,0.0070949821,0.0045392405,0.0045502384,0.0045385648,0.0046204953,0.0048542585,0.0074433089,0.0074433089,0.0079026721,0.0056030498,0.0078482873,0.0079026721,0.0065628339,0.0065628339,0.0059163901,0.0074609248,0.0077823359,0.0059559297,0.0061690477,0.0060097741,0.0073046012,0.0033026599,0.0033238141,0.0059556005,0.0114079977,0.0154846082,0.0117642422,0.0155831859,0.0125159748,0.015643022,0.0100109825,0.0127792415,0.0075032998,0.007410147,0.0073192721,0.0074586422,0.0044350064,0.0039447898,0.0046357696,0.0046382731,0.0052147776,0.0055770071,0.0058707602,0.0059064352,0.0095851932,0.0106231606,0.0057771207,0.0057122457,0.0058377026,0.0060885207,0.0047221408,0.0036527905,0.0036997453,0.0053802634,0.0058883307,0.0054874286,0.0081338745,0.0069574818,0.007219072,0.0069224193,0.0064845998,0.0069811228,0.0044999606,0.0043903412,0.0060892325,0.0037751523,0.0037409061,0.0035822339,0.0050327929,0.0050945721,0.0066835259,0.0049788936,0.0049374602,0.0055421165,0.0051234644,0.0053368721,0.0051907596,0.0063631356,0.0063830141,0.00636852,0.0066175623,0.0063834429,0.0058998602,0.0051222457,0.0050035512,0.0060480061,0.00811982,0.0071774797,0.0067851207,0.0069036016,0.0065469884,0.0074641696,0.0087503266,0.0076010488,0.0074303238,0.0100604467,0.0075883064,0.0053313655,0.0085423675,0.0074409946,0.0089312884,0.003668105,0.0037358925,0.0059556005,0.0057436214,0.0057537686,0.0080413241,0.0057396491,0.0064419596,0.0062039679,0.0062151061,0.0046373908,0.0042278925,0.0045549189
0.0073160833,0.0070968799,0.0043181625,0.004355716,0.0043291806,0.0043995674,0.0047809097,0.0076614276,0.0076614276,0.0080803484,0.0055259123,0.0080030936,0.0080803484,0.0067873859,0.0067873859,0.0059800811,0.0078152991,0.0079872116,0.0059821207,0.006277704,0.0061764707,0.0074915477,0.0032318396,0.0032623042,0.0058188748,0.0115107443,0.0154659741,0.0118197089,0.0155550248,0.0126439269,0.0156269637,0.009878379,0.0129495505,0.0073981241,0.0072917672,0.0072098068,0.0073584283,0.0041319625,0.0042796056,0.0048343708,0.0048423486,0.0052885936,0.0051231965,0.0055431082,0.0056535075,0.009656966,0.0106424354,0.0054174651,0.0053772637,0.0057058387,0.0059234991,0.0049196943,0.0035280437,0.0035618146,0.0049213535,0.0057095111,0.0053698764,0.0081136958,0.0069542943,0.0070804338,0.0069160207,0.0063880894,0.0069782144,0.0042135736,0.0040461312,0.0056850457,0.0039394806,0.0037848852,0.0036395144,0.0048177755,0.0051131387,0.00603832,0.0050175707,0.0049114123,0.0053750068,0.0052114339,0.0051821109,0.0051955227,0.0059272812,0.0060675139,0.0063484575,0.0067523845,0.0063613977,0.0055771762,0.0050196471,0.004877245,0.0056553019,0.0078833353,0.0071724359,0.0065004478,0.0068266236,0.006180141,0.0074885604,0.0086436417,0.0076247583,0.0074064083,0.010179832,0.0075968417,0.0050892819,0.0083990493,0.0074768375,0.0088337708,0.0037607507,0.0038412424,0.0058188748,0.0056559998,0.0056558082,0.0077898984,0.0056393422,0.0062516082,0.0061879241,0.0061871297,0.0047300859,0.0041821576,0.0045883146
0.0070533101,0.0065817878,0.0044386934,0.0044839559,0.0044566615,0.004528208,0.0048174427,0.0077509922,0.0077509922,0.0084902686,0.0055304908,0.0085474825,0.0084902686,0.0069556387,0.0069556387,0.00610002,0.008467579,0.0080026061,0.0063563776,0.0066505984,0.0065087103,0.0080390866,0.0033771837,0.0034067795,0.0056434578,0.0110942009,0.0150564745,0.0114102898,0.0151671418,0.0123450037,0.0152170446,0.0094040655,0.0127980988,0.0070483356,0.0069602259,0.0068825266,0.0070115807,0.0041801156,0.0043616663,0.0044968517,0.0044990517,0.0050478571,0.0050346427,0.0053166898,0.0053973912,0.0090831601,0.0100715253,0.0056202071,0.0055675752,0.0055485272,0.0057573418,0.0046325321,0.0035961337,0.0036176295,0.0049791566,0.0055489774,0.0051199295,0.0076466274,0.0068033724,0.0068457669,0.0067697245,0.0062739356,0.0068215238,0.0044149684,0.0042863503,0.0058041175,0.0038459802,0.0039333575,0.0037432533,0.0048943724,0.0048796557,0.0056428839,0.0048455287,0.0048415127,0.005148471,0.0051803613,0.0050852967,0.0050198064,0.005699158,0.0057684358,0.0061703783,0.0066064991,0.0061755061,0.0056210724,0.0049891182,0.0048046724,0.0058732321,0.0074139446,0.0066974884,0.006194662,0.0062948747,0.0059114101,0.0070923212,0.0081993177,0.007238399,0.0070596101,0.0092907191,0.0072176233,0.0049163795,0.0080031378,0.0070722295,0.0083761566,0.0040672399,0.0041495976,0.0056434578,0.0054660939,0.005462221,0.0077854141,0.0054498099,0.0061224175,0.006024438,0.0060338589,0.0045313429,0.0039292024,0.0043860094
